tipo,regiao,tamanho,threads,total_mean,total_std,write_mean,write_std,mondelbrot_mean,mondelbrot_std,image_buffer_mean,image_buffer_std
OMP,0,16,1,0.00048000000000000007,0.00032200759135288855,0.00025500000000000007,0.00032070235421649155,0.00019900000000000004,1.523883926754995e-05,1e-05,0.0
OMP,0,16,2,0.024956,0.0777969526966763,0.024699999999999996,0.07780608659424475,0.00023699999999999996,1.5670212364724195e-05,8.000000000000001e-06,6.324555320336759e-06
OMP,0,16,4,0.024101000000000004,0.07485778983438456,0.023766,0.07485251783785676,0.000321,1.2866839377079207e-05,8.000000000000001e-06,4.216370213557839e-06
OMP,0,16,8,0.043786000000000005,0.0747786193744947,0.025355,0.07961388715404981,0.018409000000000002,0.016178341798012964,8.000000000000001e-06,4.216370213557839e-06
OMP,0,16,16,0.032965999999999995,0.07121839965127615,0.03185399999999999,0.07126745528095009,0.0010940000000000001,8.591985930052626e-05,8.000000000000001e-06,4.216370213557839e-06
OMP,0,16,32,0.048555,0.14760283769102966,0.04675700000000001,0.14765833957333924,0.0017840000000000002,7.734482673212363e-05,0.0,0.0
OMP,0,32,1,0.000995,0.00013761863568895343,0.00014,3.6514837167011085e-05,0.0008179999999999999,0.00010358034991681046,2.4e-05,5.163977794943222e-06
OMP,0,32,2,0.0005949999999999999,5.582711408148078e-05,0.00012100000000000001,3.510302297840205e-05,0.00043800000000000013,2.4855135843076335e-05,2.3e-05,4.830458915396479e-06
OMP,0,32,4,0.0008410000000000001,0.0003374232423002962,0.00012899999999999996,2.766867462592951e-05,0.000675,0.000314580849879822,2.8000000000000003e-05,9.189365834726814e-06
OMP,0,32,8,0.0037950000000000006,0.0028591733459554748,0.000125,2.3213980461973535e-05,0.003633,0.0028410054949299596,2.5e-05,5.270462766947298e-06
OMP,0,32,16,0.0013590000000000002,0.00010418466511173536,8.8e-05,1.5491933384829674e-05,0.001242,0.00010019980039900283,2.1000000000000002e-05,3.162277660168379e-06
OMP,0,32,32,0.002078,0.00020258331619360946,7.799999999999999e-05,9.189365834726817e-06,0.001973,0.0002011108041741058,2e-05,0.0
OMP,0,64,1,0.003639,0.00027192523482261324,0.00022799999999999996,6.957010852370436e-05,0.0032800000000000004,0.00024440403706431157,0.000113,3.653004851412662e-05
OMP,0,64,2,0.00201,0.0003786525818976781,0.000319,0.0003780784750991959,0.0015940000000000004,0.00013898041428760948,8.900000000000001e-05,1.1005049346146126e-05
OMP,0,64,4,0.0014520000000000002,8.121302577515231e-05,0.00024900000000000004,2.4244128727957568e-05,0.001081,6.67416245265609e-05,0.00011,2.1081851067789197e-05
OMP,0,64,8,0.006229999999999999,0.00374639382161922,0.000353,0.00023338332797733812,0.005756,0.003621976746965054,0.00011100000000000001,1.7288403306519916e-05
OMP,0,64,16,0.0018359999999999997,6.785605679999722e-05,0.00015199999999999998,1.398411797560204e-05,0.0015800000000000002,5.8118652580542306e-05,9.1e-05,2.1317702607092633e-05
OMP,0,64,32,0.002528,0.0001664531966249572,0.000135,1.4337208778404375e-05,0.0023089999999999994,0.00015982281856272365,7.199999999999999e-05,4.216370213557844e-06
OMP,0,128,1,0.014795999999999998,0.0009424931476320306,0.0006749999999999999,0.0001580611695937156,0.013613999999999998,0.0009884690744333435,0.00049,0.00011699952516522829
OMP,0,128,2,0.006286,0.00039769334920262386,0.0004550000000000001,4.672615256292059e-05,0.005505,0.0003553792965894955,0.00031199999999999994,3.0110906108363232e-05
OMP,0,128,4,0.006254,0.0042032955324760755,0.000666,0.0002189469748084631,0.004939,0.0034256627906954816,0.000635,0.0007302244708155006
OMP,0,128,8,0.0067989999999999995,0.001811343577446188,0.000715,0.00025351966831435824,0.005696999999999999,0.001729226223873942,0.00037700000000000006,3.267686915507325e-05
OMP,0,128,16,0.004724,0.00020807050087250073,0.000452,6.338594306135847e-05,0.003915999999999999,0.00018081297888518228,0.000346,1.5776212754932303e-05
OMP,0,128,32,0.004673,0.00020248731098790147,0.0003870000000000001,4.270050741306634e-05,0.003971000000000001,0.0002105785680769373,0.000305,1.2692955176439833e-05
OMP,0,256,1,0.056867,0.0023811624145455576,0.0018459999999999998,0.0005967728024782779,0.052859,0.002521945677448266,0.002144,0.00047315019931424635
OMP,0,256,2,0.024398999999999997,0.0009658439027319286,0.0016389999999999998,0.00011817595168034638,0.021407,0.0008148353616938013,0.001339,0.00023750789460563198
OMP,0,256,4,0.017294,0.0011615621665096829,0.0024339999999999995,0.001092603414886766,0.013268999999999998,0.00048254993984503223,0.0015810000000000002,0.0003504108699480908
OMP,0,256,8,0.018129,0.005688781259832568,0.002058,0.00013147031773158696,0.014427,0.005624195843753033,0.0016320000000000002,0.0002787591553055553
OMP,0,256,16,0.014181,0.0012196488565703386,0.001562,0.00015533476394190995,0.011091,0.0010903256394307157,0.001515,0.00020222374846798889
OMP,0,256,32,0.011348,0.0008423485686526159,0.0012749999999999999,4.696334267868457e-05,0.008866,0.0008175464648704821,0.001196,5.211099265563416e-05
OMP,0,512,1,0.21051199999999998,0.007871659150254012,0.006153,0.0011330004413061803,0.197077,0.006880465181302142,0.007269,0.0015151930570062684
OMP,0,512,2,0.100415,0.005768603239375479,0.006197,0.00045719069690155904,0.089269,0.005868616058701103,0.004939000000000001,0.00042932634569882975
OMP,0,512,4,0.079788,0.008746989069261362,0.009222,0.0013575615394277097,0.06284700000000001,0.005312183167022766,0.007702999999999999,0.004011383939628704
OMP,0,512,8,0.067734,0.005721835758254902,0.012833000000000002,0.0035997717520235466,0.048205000000000005,0.004284894008801931,0.006681000000000001,0.0006378514281903306
OMP,0,512,16,0.055909999999999994,0.0022332487546173623,0.006766000000000001,0.0008191621736058537,0.042575,0.0021403699057250193,0.006554,0.0004934504365519735
OMP,0,512,32,0.050417000000000003,0.001732872054006169,0.006279,0.0004532218000052514,0.037791,0.0016776600768133377,0.006334000000000001,0.000526100962004654
OMP,0,1024,1,0.8690730000000002,0.047808750256737635,0.024624,0.004057764025776867,0.816088,0.04415200757987491,0.028340000000000004,0.003329207446558748
OMP,0,1024,2,0.355261,0.016905010072625085,0.020948,0.0009681230408487455,0.315453,0.01641223259915873,0.018847,0.0031627240368602076
OMP,0,1024,4,0.268671,0.02998414820089664,0.026527000000000002,0.003977017447507336,0.21884099999999998,0.023775521235085466,0.023292,0.004588361605434146
OMP,0,1024,8,0.209681,0.037095996025327475,0.030042999999999997,0.0045791606460379,0.155136,0.030401684602447063,0.024487000000000002,0.003149762072143086
OMP,0,1024,16,0.192355,0.034183963182885746,0.023449,0.002544180505476065,0.145438,0.029491422406448215,0.023455999999999998,0.0024192845590748054
OMP,0,1024,32,0.189576,0.025140528678256176,0.024239000000000004,0.001837827521831141,0.141035,0.02161601630992888,0.024291,0.0021056086478208093
OMP,0,2048,1,3.487298,0.13669384906912727,0.10121900000000002,0.02332664592263534,3.272341,0.13183161958009593,0.11371699999999998,0.01152079477389569
OMP,0,2048,2,1.5083440000000001,0.09371876904393853,0.084898,0.005583314029817375,1.3442640000000001,0.07978624208888814,0.079165,0.012332127193274938
OMP,0,2048,4,1.0566879999999998,0.18622066950559255,0.10495999999999998,0.025645856498771016,0.8697119999999998,0.1598555491547152,0.08200400000000001,0.007893990963595868
OMP,0,2048,8,0.6684690000000001,0.0076480708533445295,0.093056,0.0008727377103752953,0.493862,0.007773863332417869,0.081541,0.0022798072530613466
OMP,0,2048,16,0.6561130000000001,0.03738220820122856,0.09176599999999999,0.010177549585020727,0.48189399999999993,0.029142775815323808,0.082442,0.002211715272010491
OMP,0,2048,32,0.616472,0.01925377758028564,0.08961000000000001,0.0045873352225932265,0.444839,0.011726957974399562,0.082013,0.004495827818964794
OMP,0,4096,1,13.688675,0.4347515686317621,0.413644,0.07372751517129363,12.685553,0.3797074316438321,0.5894579999999999,0.0528861533652976
OMP,0,4096,2,5.884425,0.11308322237773973,0.317956,0.004898530845513223,5.199099,0.09744956102175803,0.36735799999999996,0.03122540233705743
OMP,0,4096,4,4.050552999999999,0.34150194221181873,0.395087,0.0879677276745411,3.2723369999999994,0.21457374262321416,0.383115,0.05228236461752663
OMP,0,4096,8,2.675973,0.06632766174246028,0.33818500000000007,0.007631965306816091,2.004512,0.043632112995412524,0.33326399999999995,0.02711397106044533
OMP,0,4096,16,2.510161,0.06149912997577906,0.336493,0.006738080917030053,1.8552009999999999,0.04630384180125398,0.31845599999999996,0.020189393364943974
OMP,0,4096,32,2.4016550000000003,0.026227588210381413,0.33115700000000003,0.009472433748045506,1.7636749999999999,0.025307882061611636,0.306806,0.004098423002950186
OMP,0,8192,1,53.839157,4.7517373108230405,1.602213,0.24246567088284204,49.579612,4.059416924922975,2.657316,0.494484140902865
OMP,0,8192,2,23.687917000000002,0.7407896233981983,1.2985389999999999,0.09621691147841131,20.651536,0.5950722590707411,1.73783,0.20560918597075264
OMP,0,8192,4,16.610879,1.3483326046429838,1.4795700000000003,0.2356863959681264,13.257855000000001,1.1157767224001405,1.8734389999999999,0.20520974632745329
OMP,0,8192,8,12.612497000000001,2.142980480006759,1.3293050000000002,0.17300069802363996,9.329625,1.8660039945071576,1.953556,0.377049846194844
OMP,0,8192,16,10.193661,0.15564247823850083,1.203115,0.03149710895022309,7.348555999999999,0.11969866231499861,1.6419730000000001,0.10361845578317062
OMP,0,8192,32,10.316892999999999,0.24943302601656,1.24451,0.05291885528282379,7.400558000000001,0.1378080411135559,1.67181,0.11859732730734047
OMP,1,16,1,0.024080999999999998,0.07540943036370039,0.023910999999999998,0.0754129439891529,0.00015199999999999998,6.324555320336764e-06,6e-06,5.163977794943223e-06
OMP,1,16,2,0.024835000000000003,0.07744242940547658,0.024579999999999994,0.07744769561165493,0.00023600000000000002,2.1186998109427614e-05,1e-05,0.0
OMP,1,16,4,0.024408000000000006,0.07598321346777122,0.024096999999999997,0.07595545171714507,0.000287,1.7669811040931446e-05,1.4000000000000001e-05,2.366431913239846e-05
OMP,1,16,8,0.042214999999999996,0.07803579282041742,0.025400000000000006,0.07989671554923618,0.016797,0.01315108026826018,5e-06,5.270462766947299e-06
OMP,1,16,16,0.026978000000000002,0.08077972528907101,0.025673999999999992,0.08088263118041268,0.001288,0.0002696417376198772,7.000000000000001e-06,4.83045891539648e-06
OMP,1,16,32,0.02672,0.07423973105195537,0.024694,0.07426590906256308,0.002006,0.0002056534301521211,7.000000000000001e-06,4.83045891539648e-06
OMP,1,32,1,0.0007019999999999999,1.988857852023506e-05,7e-05,1.5634719199411434e-05,0.000595,9.718253158075473e-06,2.3e-05,9.48683298050514e-06
OMP,1,32,2,0.000619,3.4140233677518316e-05,0.000119,3.381321240777535e-05,0.0004509999999999999,4.254409477236529e-05,3.3e-05,6.74948557710553e-06
OMP,1,32,4,0.0005870000000000001,3.917198545446023e-05,0.0001,1.8856180831641264e-05,0.0004560000000000001,3.921450978627398e-05,2.1000000000000002e-05,3.162277660168379e-06
OMP,1,32,8,0.001754,0.002065516884462579,9.8e-05,3.73571352696584e-05,0.0016290000000000002,0.0020366009263803582,2.1000000000000002e-05,3.162277660168379e-06
OMP,1,32,16,0.0017569999999999999,0.0003291082226596933,0.00012100000000000001,2.2827858224351913e-05,0.0016,0.00033333333333333316,2e-05,0.0
OMP,1,32,32,0.002482,0.00040671584402107806,0.000109,2.3309511649396113e-05,0.002338,0.00038978056504768025,2.2e-05,4.216370213557839e-06
OMP,1,64,1,0.00266,6.798692684790383e-05,0.000131,1.911950719959998e-05,0.0024259999999999993,5.399588461684429e-05,9.300000000000001e-05,4.830458915396479e-06
OMP,1,64,2,0.001849,7.563802688536446e-05,0.000213,2.540778533354601e-05,0.001489,3.604010112206803e-05,0.000128,2.5733678754158374e-05
OMP,1,64,4,0.00124,6.666666666666671e-05,0.000201,2.998147576235848e-05,0.000932,4.709328803319829e-05,9.700000000000001e-05,6.7494855771055285e-06
OMP,1,64,8,0.002032,0.0014378131542960185,0.00019900000000000004,8.543353491977778e-05,0.001738,0.0014426118289023173,8.5e-05,1.080123449734643e-05
OMP,1,64,16,0.002306,0.000530035638214807,0.000181,2.0248456731316585e-05,0.00202,0.000520597946809457,9.400000000000001e-05,2.7162065049951155e-05
OMP,1,64,32,0.00273,0.0002674987019698517,0.000176,3.204163957519444e-05,0.0024509999999999996,0.00026425787069115324,9.2e-05,2.2997584414213783e-05
OMP,1,128,1,0.009158999999999999,0.00031224812071314136,0.000272,4.0221608343995614e-05,0.008570000000000001,0.00028620117244887715,0.000307,2.496664441476534e-05
OMP,1,128,2,0.006600999999999998,0.00038627710260899484,0.0005480000000000001,7.74309728439179e-05,0.0055850000000000006,0.00023922328017519063,0.00045299999999999995,0.00011738351199759226
OMP,1,128,4,0.003958000000000001,0.0003226212089191353,0.0004670000000000001,9.043720964784843e-05,0.003083,0.0001666033212954252,0.000402,0.00010901579905887241
OMP,1,128,8,0.006803999999999999,0.0043076319867571475,0.0011819999999999999,0.0013989980541643204,0.005212,0.0038528136904518663,0.00039700000000000005,6.783149055645992e-05
OMP,1,128,16,0.004194,0.0003978888733749107,0.00044799999999999994,7.69992784958982e-05,0.0033410000000000002,0.0002613830734977136,0.00039000000000000005,8.831760866327847e-05
OMP,1,128,32,0.004595,0.0001639274907458241,0.00041899999999999994,2.024845673131659e-05,0.003841,0.00013900039967968108,0.000327,1.567021236472422e-05
OMP,1,256,1,0.035993000000000004,0.0033015789152060723,0.0009600000000000001,0.0002048847914750575,0.033686,0.002968550712609323,0.001335,0.0002458206211402489
OMP,1,256,2,0.025308000000000004,0.001071217376010428,0.001908,0.0002984329442642387,0.021856999999999998,0.0008535422921240904,0.0015279999999999998,7.450577904505873e-05
OMP,1,256,4,0.016216,0.0017526880942014631,0.0018949999999999998,0.0002285825890132493,0.012644000000000002,0.001304114855200858,0.0016650000000000002,0.00045981276382651417
OMP,1,256,8,0.019338,0.0037553777735698205,0.002897,0.0012455882144593374,0.014823,0.003920130525037825,0.001604,0.0002709325459306143
OMP,1,256,16,0.012656999999999998,0.0010270351070489805,0.0016890000000000002,0.00020518013765686216,0.009424,0.0009340973063753999,0.001533,0.0002267671345969987
OMP,1,256,32,0.011575,0.00043826045021450684,0.0014519999999999997,6.613118276073194e-05,0.008764,0.00036185325448001397,0.0013459999999999998,7.290785661062575e-05
OMP,1,512,1,0.15771200000000002,0.019790682880812593,0.0043749999999999995,0.000812078950732145,0.147766,0.018418078196284337,0.005560999999999999,0.0008246406624841045
OMP,1,512,2,0.10206699999999999,0.001470366923216409,0.007271,0.0007350956098056599,0.08811300000000001,0.0012668951548306282,0.006672,0.0005504099482305086
OMP,1,512,4,0.06973399999999999,0.0036504800293173036,0.007797999999999999,0.0009648235302087342,0.054806,0.0031358365887129863,0.0071129999999999995,0.0010130487538997212
OMP,1,512,8,0.06284,0.007874089718112747,0.012437,0.003421439105925394,0.043940999999999994,0.0054948227147622025,0.006451000000000001,0.0004670581691110149
OMP,1,512,16,0.050409999999999996,0.0020337759081187983,0.006968,0.0006051960196681918,0.036383,0.0019453194539143903,0.007049999999999999,0.0006398437309218559
OMP,1,512,32,0.047588,0.004155349430419644,0.006497,0.0006024957353468244,0.033991999999999994,0.003089062425181249,0.007086,0.0009307249265432234
OMP,1,1024,1,0.5084480000000001,0.004099828722709695,0.012223000000000001,0.001682940878343621,0.478271,0.0026028721315756956,0.017945000000000003,0.0005055525030432874
OMP,1,1024,2,0.328566,0.01637568264904468,0.021921,0.002728864029021764,0.285686,0.013126325710825044,0.020948999999999995,0.0014319407964173817
OMP,1,1024,4,0.23753599999999997,0.023772977750191715,0.024556,0.0027801207008169818,0.18984400000000004,0.01816357722965875,0.023114000000000003,0.003215072834841123
OMP,1,1024,8,0.197797,0.03510641791594365,0.032973999999999996,0.007176286876465664,0.139743,0.02667554437640922,0.025067,0.0030306216817309593
OMP,1,1024,16,0.19157299999999997,0.02666758250510658,0.026538,0.002265106325686869,0.13983399999999996,0.023408492381090155,0.025183999999999995,0.001978783015447178
OMP,1,1024,32,0.19104800000000002,0.027167364326420106,0.027469,0.0023081567922863862,0.136714,0.023012483665272743,0.026847,0.0028824451425829433
OMP,1,2048,1,2.160438,0.29999960802937353,0.059316999999999995,0.011014905103742133,2.0227510000000004,0.2769975273235003,0.07836099999999999,0.020017391022142055
OMP,1,2048,2,1.2651240000000001,0.006856573812367566,0.081761,0.004325663597132299,1.1058489999999999,0.0064449384963878005,0.077504,0.0020514721001704574
OMP,1,2048,4,0.8708029999999999,0.00615048877913142,0.08344900000000002,0.002012132368077874,0.7069059999999999,0.005286303476385437,0.080435,0.0022808197843952743
OMP,1,2048,8,0.623553,0.014328205322990633,0.094253,0.0035957970836334257,0.446082,0.015044092085156441,0.083203,0.002206319459089176
OMP,1,2048,16,0.607916,0.043468491321620326,0.090059,0.004351652176664243,0.43262999999999996,0.03441140314876257,0.08521500000000001,0.0063184812697004615
OMP,1,2048,32,0.6031529999999999,0.01442410640405686,0.094639,0.007533227801620706,0.420041,0.011395339641956943,0.08846299999999999,0.004016601797539802
OMP,1,4096,1,8.017989,0.0470452629449085,0.20264100000000002,0.020981708144635573,7.536689000000001,0.0267171569720034,0.27864500000000003,0.006396509899069088
OMP,1,4096,2,5.37195,0.42041206944298487,0.34568200000000004,0.03013434836048575,4.678517,0.35379317272635064,0.34773699999999996,0.03904706050965223
OMP,1,4096,4,3.4595190000000002,0.04668628503104516,0.329362,0.03690187312318983,2.806327,0.01490742026270444,0.323816,0.0057934027613791425
OMP,1,4096,8,2.465998,0.07604881543383106,0.338928,0.01504019488644419,1.799474,0.05962422553887903,0.327583,0.00648866884139832
OMP,1,4096,16,2.322648,0.055513257235446783,0.3324789999999999,0.0054078717317135655,1.664024,0.05549720397361378,0.326132,0.004370135517858047
OMP,1,4096,32,2.331644,0.048542192918463616,0.349469,0.01073876617162738,1.648732,0.036215319594521525,0.3334309999999999,0.013620723956938217
OMP,1,8192,1,32.444567000000006,0.11722352172476003,0.85747,0.03100525869375493,30.128891999999997,0.07252493866863198,1.4581910000000002,0.06418659507855033
OMP,1,8192,2,20.522693,0.29404670026110585,1.294313,0.09573453272809485,17.482604000000002,0.23698941566613801,1.745765,0.10748092598224107
OMP,1,8192,4,14.110892000000002,0.11349156726382835,1.242332,0.0641525563360062,11.12619,0.02015832224059189,1.7423569999999997,0.12006211328123274
OMP,1,8192,8,10.090212,0.25755230022484943,1.242556,0.012316424625497214,7.107747999999999,0.09564419780275936,1.7398989999999999,0.17260049552201306
OMP,1,8192,16,9.858704,0.8960722735260938,1.279127,0.07975373401916673,6.824623,0.7479754701273447,1.75494,0.14726581846745315
OMP,1,8192,32,9.494015000000001,0.08242519238005337,1.27753,0.047821799306267176,6.468642000000001,0.056584744469394585,1.7478310000000004,0.12255557872519166
OMP,2,16,1,0.025111,0.07860333247812505,0.024931,0.07860684539741646,0.000161,5.676462121975471e-06,4.000000000000001e-06,5.163977794943223e-06
OMP,2,16,2,0.027132000000000007,0.06916289351957448,0.026885,0.06917934329616673,0.00023500000000000005,2.321398046197353e-05,3.0000000000000005e-06,4.83045891539648e-06
OMP,2,16,4,0.021216000000000002,0.06591030642724499,0.020924999999999992,0.06592119322848052,0.00026999999999999995,1.6329931618554523e-05,7.000000000000001e-06,4.83045891539648e-06
OMP,2,16,8,0.036747,0.07570229426289976,0.02505,0.07870920657712159,0.01168,0.012688286811946767,5e-06,5.2704627669473e-06
OMP,2,16,16,0.024249,0.07310524581420648,0.023204999999999996,0.07313118536043445,0.00103,9.93310961716756e-05,6e-06,5.163977794943223e-06
OMP,2,16,32,0.026812999999999997,0.07466642589990945,0.025049,0.07468559335269717,0.001753,0.00012684636376341266,2.0000000000000003e-06,4.216370213557839e-06
OMP,2,32,1,0.0007610000000000001,1.3703203194062934e-05,7.599999999999999e-05,6.992058987801015e-06,0.0006540000000000001,5.16397779494324e-06,2.4e-05,5.163977794943222e-06
OMP,2,32,2,0.0012040000000000002,0.0022592093012084266,0.0007939999999999999,0.002244381627283758,0.00038300000000000004,3.3015148038438355e-05,2.1000000000000002e-05,7.378647873726219e-06
OMP,2,32,4,0.000601,3.381321240777538e-05,8.7e-05,1.7669811040931432e-05,0.00048399999999999995,2.2211108331943576e-05,2e-05,0.0
OMP,2,32,8,0.000614,5.316640543300506e-05,8.099999999999999e-05,1.9692073983655903e-05,0.000506,3.373096170846271e-05,2e-05,0.0
